county_name,county_key,fire_period,acreage,gdp_before,gdp_after,gdp_delta_pct,control_avg_delta,counterfactual_gap
San Luis Obispo,san luis obispo,2023Q4,124.0,27123.925,29122.09,7.36679886852659,20.651477451160655,-13.284678582634065
Kittitas,kittitas,2023Q4,200.0,4751.09,5212.2675,9.70677255114089,19.41791706014192,-9.71114450900103
Ferry,ferry,2023Q4,100.0,748.8375,814.0675000000001,8.710835127781412,18.548496996986863,-9.837661869205451
Stevens,stevens,2023Q4,114.0,4869.495,5320.98,9.271700658897887,15.875865979860446,-6.60416532096256
San Diego,san diego,2023Q4,7000.0,315862.93250000005,339340.7625,7.432917124582181,18.701010562380876,-11.268093437798695
Coconino,coconino,2023Q4,250.0,10203.295,11056.297499999999,8.360068977717479,21.51248336594519,-13.152414388227712
Coconino,coconino,2023Q4,450.0,10203.295,11056.297499999999,8.360068977717479,21.51248336594519,-13.152414388227712
Shasta,shasta,2023Q4,200.0,17448.555,18657.73,6.929943482425904,18.90616023178288,-11.976216749356976
Nye,nye,2023Q4,50.0,4265.5175,4662.222500000001,9.300278336684842,16.381787943458257,-7.081509606773414
Colusa,colusa,2023Q4,74.0,2112.7825,2283.13,8.062708773856292,13.313026737660596,-5.250317963804305
Siskiyou,siskiyou,2023Q4,146.0,4221.514999999999,4432.68,5.002114169912955,14.475263840172891,-9.473149670259936
Valley,valley,2023Q4,930.0,762.7825,826.7475000000001,8.38574560900388,19.638348618766944,-11.252603009763064
Mendocino,mendocino,2023Q4,600.0,8696.1,9229.6875,6.135940249077168,19.951605677104972,-13.815665428027803
Ravalli,ravalli,2023Q4,138.0,3076.775,3311.545,7.630392212625233,15.464079239436634,-7.833687026811401
Shasta,shasta,2023Q4,650.0,17448.555,18657.73,6.929943482425904,18.90616023178288,-11.976216749356976
Valley,valley,2023Q4,350.0,762.7825,826.7475000000001,8.38574560900388,19.638348618766944,-11.252603009763064
Missoula,missoula,2023Q4,59.0,7913.974999999999,8436.3325,6.600444151011358,20.075506046775622,-13.475061895764265
Madera,madera,2023Q4,601.0,15408.060000000001,16876.565,9.530758577004486,17.815229712969487,-8.284471135965001
Powell,powell,2023Q4,300.0,462.5525,493.7875,6.752746985477327,20.521598662207623,-13.768851676730296
Coconino,coconino,2023Q4,474.0,10203.295,11056.297499999999,8.360068977717479,21.51248336594519,-13.152414388227712
Modoc,modoc,2023Q4,380.0,829.82,886.5350000000001,6.834614735725824,13.924279877953637,-7.089665142227814
Greenlee,greenlee,2023Q4,3300.0,661.6949999999999,716.0325,8.21186498311157,22.455644261777714,-14.243779278666144
Ravalli,ravalli,2023Q4,68.0,3076.775,3311.545,7.630392212625233,15.464079239436634,-7.833687026811401
Deschutes,deschutes,2023Q4,403.0,15099.962500000001,16215.61,7.388412388441355,17.784547671845974,-10.396135283404618
Shasta,shasta,2023Q4,346.0,17448.555,18657.73,6.929943482425904,18.90616023178288,-11.976216749356976
Siskiyou,siskiyou,2023Q4,50.0,4221.514999999999,4432.68,5.002114169912955,14.475263840172891,-9.473149670259936
Ravalli,ravalli,2023Q4,58.0,3076.775,3311.545,7.630392212625233,15.464079239436634,-7.833687026811401
Gila,gila,2023Q4,2932.0,3815.2475,4124.0199999999995,8.093118467412653,14.685222330328404,-6.592103862915751
Lake,lake,2023Q4,50.0,6576.35,7015.3724999999995,6.67577759699528,16.57635821417577,-9.90058061718049
Sevier,sevier,2023Q4,1932.0,1814.3049999999998,1945.3675,7.2238405339785885,11.78301974837996,-4.559179214401372
Ravalli,ravalli,2023Q4,93.0,3076.775,3311.545,7.630392212625233,15.464079239436634,-7.833687026811401
Coconino,coconino,2023Q4,3000.0,10203.295,11056.297499999999,8.360068977717479,21.51248336594519,-13.152414388227712
Coconino,coconino,2023Q4,1742.0,10203.295,11056.297499999999,8.360068977717479,21.51248336594519,-13.152414388227712
Mono,mono,2023Q4,311.0,1263.0125,1364.2125,8.012588949040492,18.095372584669793,-10.082783635629301
Apache,apache,2023Q4,2020.0,4638.0625,4967.7525,7.108356129310453,19.390623007948737,-12.282266878638284
Pinal,pinal,2023Q4,242.0,32700.479999999996,37105.3525,13.470360373915016,18.30954334146259,-4.839182967547574
Marin,marin,2023Q4,100.0,24799.86,26405.809999999998,6.475641394749797,18.531387634632143,-12.055746239882346
Pinal,pinal,2023Q4,972.0,32700.479999999996,37105.3525,13.470360373915016,18.30954334146259,-4.839182967547574
Coconino,coconino,2023Q4,942.0,10203.295,11056.297499999999,8.360068977717479,21.51248336594519,-13.152414388227712
Coconino,coconino,2023Q4,61.0,10203.295,11056.297499999999,8.360068977717479,21.51248336594519,-13.152414388227712
Campbell,campbell,2023Q4,272.0,4099.412499999999,4181.96,2.0136421987297104,16.31337193418749,-14.29972973545778
Sevier,sevier,2023Q4,100.0,1814.3049999999998,1945.3675,7.2238405339785885,11.78301974837996,-4.559179214401372
Valley,valley,2023Q4,100.0,762.7825,826.7475000000001,8.38574560900388,19.638348618766944,-11.252603009763064
Placer,placer,2023Q4,159.0,40148.595,43849.107500000006,9.217041094464212,18.86538968574214,-9.648348591277928
Siskiyou,siskiyou,2023Q4,212.0,4221.514999999999,4432.68,5.002114169912955,14.475263840172891,-9.473149670259936
Valley,valley,2023Q4,501.0,762.7825,826.7475000000001,8.38574560900388,19.638348618766944,-11.252603009763064
Ravalli,ravalli,2023Q4,77.0,3076.775,3311.545,7.630392212625233,15.464079239436634,-7.833687026811401
Crook,crook,2023Q4,108.0,1921.5575,2093.125,8.928564458778887,16.986412330379366,-8.05784787160048
Adams,adams,2023Q4,101.0,291.7625,320.6075,9.88646587549806,18.998705708733716,-9.112239833235657
Adams,adams,2023Q4,100.0,291.7625,320.6075,9.88646587549806,18.998705708733716,-9.112239833235657
Lewis,lewis,2023Q4,70.0,8615.7675,9398.1725,9.08108302597535,18.945118938278306,-9.864035912302956
Lewis,lewis,2023Q4,50.0,8615.7675,9398.1725,9.08108302597535,18.945118938278306,-9.864035912302956
El Dorado,el dorado,2023Q4,210.0,18600.9475,19872.162500000002,6.834141110284859,18.180032976655507,-11.345891866370648
Douglas,douglas,2023Q4,61.0,8216.6375,8729.5025,6.241786862326587,18.289175847599004,-12.047388985272416
Plumas,plumas,2023Q4,719.0,1881.6549999999997,1975.4750000000001,4.98603622874546,16.754407020407186,-11.768370791661726
Mono,mono,2023Q4,100.0,1263.0125,1364.2125,8.012588949040492,18.095372584669793,-10.082783635629301
Laramie,laramie,2023Q4,58.0,8810.885,8897.08,0.978278572470299,16.092956077633488,-15.11467750516319
Ravalli,ravalli,2023Q4,146.0,3076.775,3311.545,7.630392212625233,15.464079239436634,-7.833687026811401
Pend Oreille,pend oreille,2023Q4,185.0,1426.175,1564.7925,9.719529510754295,14.369210133396507,-4.649680622642212
Santa Barbara,santa barbara,2023Q4,470.0,42669.9125,45804.345,7.345767348362861,18.38512729539523,-11.039359947032368
Coconino,coconino,2023Q4,195.0,10203.295,11056.297499999999,8.360068977717479,21.51248336594519,-13.152414388227712
Santa Barbara,santa barbara,2023Q4,211.2,42669.9125,45804.345,7.345767348362861,18.38512729539523,-11.039359947032368
Butte,butte,2023Q4,300.0,19937.61,21414.489999999998,7.407507720333567,17.50992093103053,-10.102413210696962
San Diego,san diego,2023Q4,60.0,315862.93250000005,339340.7625,7.432917124582181,18.701010562380876,-11.268093437798695
Sonoma,sonoma,2023Q4,75.0,46558.2075,49917.2225,7.214657050531868,17.68009482382181,-10.465437773289942
Wasatch,wasatch,2023Q4,60.0,3015.8775,3244.4725000000003,7.57971767752504,16.660259451823304,-9.080541774298265
Santa Barbara,santa barbara,2023Q4,54.0,42669.9125,45804.345,7.345767348362861,18.38512729539523,-11.039359947032368
San Luis Obispo,san luis obispo,2023Q4,61.7,27123.925,29122.09,7.36679886852659,20.651477451160655,-13.284678582634065
San Diego,san diego,2023Q4,125.0,315862.93250000005,339340.7625,7.432917124582181,18.701010562380876,-11.268093437798695
San Diego,san diego,2023Q4,123.0,315862.93250000005,339340.7625,7.432917124582181,18.701010562380876,-11.268093437798695
Coconino,coconino,2023Q4,168.0,10203.295,11056.297499999999,8.360068977717479,21.51248336594519,-13.152414388227712
Kittitas,kittitas,2023Q4,225.0,4751.09,5212.2675,9.70677255114089,19.41791706014192,-9.71114450900103
Douglas,douglas,2023Q4,264.0,4460.33,4903.2475,9.930150908116675,18.203912124995167,-8.273761216878492
Chelan,chelan,2023Q4,61.0,8095.050000000001,8763.0125,8.25149319645956,17.264287739637346,-9.012794543177787
Kittitas,kittitas,2023Q4,67.0,4751.09,5212.2675,9.70677255114089,19.41791706014192,-9.71114450900103
El Dorado,el dorado,2023Q4,130.0,18600.9475,19872.162500000002,6.834141110284859,18.180032976655507,-11.345891866370648
Pend Oreille,pend oreille,2023Q4,174.0,1426.175,1564.7925,9.719529510754295,14.369210133396507,-4.649680622642212
Stevens,stevens,2023Q4,100.0,4869.495,5320.98,9.271700658897887,15.875865979860446,-6.60416532096256
Klickitat,klickitat,2023Q4,266.0,2351.1925,2580.8774999999996,9.768872604008369,17.42165000232344,-7.65277739831507
Columbia,columbia,2023Q4,150.0,406.9525,441.70500000000004,8.539694436082849,16.04967336561203,-7.509978929529181
Lewis,lewis,2023Q4,90.0,8615.7675,9398.1725,9.08108302597535,18.945118938278306,-9.864035912302956
Jefferson,jefferson,2023Q4,115.0,3399.56,3674.01,8.073103578110116,17.811020623196917,-9.737917045086801
Crook,crook,2023Q4,109.0,1921.5575,2093.125,8.928564458778887,16.986412330379366,-8.05784787160048
Washoe,washoe,2023Q4,63.0,38906.057499999995,41858.3025,7.588137142911494,16.656133386359265,-9.067996243447771
Lane,lane,2023Q4,64.0,28277.8275,29670.0025,4.923203524033093,18.30954334146259,-13.386339817429496
Guadalupe,guadalupe,2023Q4,110.0,279.41749999999996,300.495,7.543371478164413,15.848693789557398,-8.305322311392985
Las Animas,las animas,2023Q4,112.0,1287.1025,1360.0674999999999,5.668934680804359,14.825302044806833,-9.156367364002474
Coconino,coconino,2023Q4,77.0,10203.295,11056.297499999999,8.360068977717479,21.51248336594519,-13.152414388227712
Modoc,modoc,2023Q4,1000.0,829.82,886.5350000000001,6.834614735725824,13.924279877953637,-7.089665142227814
Mono,mono,2023Q4,87.0,1263.0125,1364.2125,8.012588949040492,18.095372584669793,-10.082783635629301
Inyo,inyo,2023Q4,199.0,1808.4175,1914.7549999999999,5.880141062558832,18.051789487594334,-12.171648425035503
Owyhee,owyhee,2023Q4,800.0,773.9949999999999,835.265,7.916071809249427,16.4829100774539,-8.566838268204474
Conejos,conejos,2023Q4,234.0,679.9725,709.8675000000001,4.396501329097882,16.359505041606962,-11.96300371250908
Owyhee,owyhee,2023Q4,800.0,773.9949999999999,835.265,7.916071809249427,16.4829100774539,-8.566838268204474
Mono,mono,2023Q4,125.0,1263.0125,1364.2125,8.012588949040492,18.095372584669793,-10.082783635629301
Ravalli,ravalli,2023Q4,91.0,3076.775,3311.545,7.630392212625233,15.464079239436634,-7.833687026811401
Fremont,fremont,2023Q4,281.0,857.75,933.1875,8.794812008160886,14.320343049918137,-5.525531041757251
Rio Grande,rio grande,2023Q4,478.0,1019.9375,1057.8274999999999,3.7149335130828973,17.175009863967095,-13.460076350884197
Santa Barbara,santa barbara,2023Q4,275.0,42669.9125,45804.345,7.345767348362861,18.38512729539523,-11.039359947032368
Conejos,conejos,2023Q4,406.8,679.9725,709.8675000000001,4.396501329097882,16.359505041606962,-11.96300371250908
Coconino,coconino,2023Q4,1200.0,10203.295,11056.297499999999,8.360068977717479,21.51248336594519,-13.152414388227712
Dolores,dolores,2023Q4,205.0,219.1375,238.6675,8.912212651873824,14.618726512831397,-5.706513860957573
Dolores,dolores,2023Q4,145.0,219.1375,238.6675,8.912212651873824,14.618726512831397,-5.706513860957573
Sweet Grass,sweet grass,2023Q4,1300.0,243.9,259.9525,6.58159081590815,17.979632203578205,-11.398041387670055
Hinsdale,hinsdale,2023Q4,596.0,69.44,71.9325,3.589429723502314,14.618726512831397,-11.029296789329084
Archuleta,archuleta,2023Q4,138.0,1253.475,1338.8799999999999,6.813458585133328,17.918793066206025,-11.105334481072695
Saguache,saguache,2023Q4,102.0,593.4050000000001,631.7975,6.469864595006769,19.3183550659334,-12.848490470926631
Gunnison,gunnison,2023Q4,85.0,1556.2350000000001,1637.7675000000002,5.239086641798958,16.61444444988366,-11.3753578080847
Carbon,carbon,2023Q4,375.0,1687.4375,1792.335,6.216378384384609,17.809404770472607,-11.593026386087999
Catron,catron,2023Q4,95.0,242.4575,263.72249999999997,8.770609282039104,19.239167671649298,-10.468558389610195
Ravalli,ravalli,2023Q4,100.0,3076.775,3311.545,7.630392212625233,15.464079239436634,-7.833687026811401
Otero,otero,2023Q4,850.76,4408.4225,4809.0875,9.08862523952729,14.425509196004253,-5.336883956476962
Grant,grant,2023Q4,550.0,1782.865,1907.6899999999998,7.00137138818698,18.09824939532664,-11.09687800713966
Adams,adams,2023Q4,200.0,291.7625,320.6075,9.88646587549806,18.998705708733716,-9.112239833235657
Adams,adams,2023Q4,100.0,291.7625,320.6075,9.88646587549806,18.998705708733716,-9.112239833235657
Wahkiakum,wahkiakum,2023Q4,190.0,472.19250000000005,519.6,10.039867215171771,17.28647081427255,-7.24660359910078
Rio Arriba,rio arriba,2023Q4,441.0,2572.75,2768.1375000000003,7.594500048586155,19.3834615884331,-11.788961539846945
Trinity,trinity,2023Q4,102.0,1525.7450000000001,1619.245,6.128153787166254,16.18953664141321,-10.061382854246954
Rio Arriba,rio arriba,2023Q4,172.0,2572.75,2768.1375000000003,7.594500048586155,19.3834615884331,-11.788961539846945
Washoe,washoe,2023Q4,63.0,38906.057499999995,41858.3025,7.588137142911494,16.656133386359265,-9.067996243447771
Adams,adams,2023Q4,342.0,291.7625,320.6075,9.88646587549806,18.998705708733716,-9.112239833235657
Valley,valley,2023Q4,50.0,762.7825,826.7475000000001,8.38574560900388,19.638348618766944,-11.252603009763064
Lincoln,lincoln,2023Q4,67.0,1166.5349999999999,1281.4524999999999,9.851183204961705,16.55097701384762,-6.699793808885916
Sandoval,sandoval,2023Q4,158.0,9831.6675,10813.3825,9.985233939207161,18.4150856067594,-8.42985166755224
Ventura,ventura,2023Q4,2715.0,80493.7875,86034.4425,6.883332455936427,18.67303300898512,-11.789700553048693
Riverside,riverside,2023Q4,65.0,238109.59999999998,258544.56999999998,8.582169723522279,17.96375926495316,-9.381589541430882
Pinal,pinal,2023Q4,79.2,32700.479999999996,37105.3525,13.470360373915016,18.30954334146259,-4.839182967547574
Rio Grande,rio grande,2023Q4,220.0,1019.9375,1057.8274999999999,3.7149335130828973,17.175009863967095,-13.460076350884197
Powell,powell,2023Q4,300.0,462.5525,493.7875,6.752746985477327,20.521598662207623,-13.768851676730296
Mineral,mineral,2023Q4,857.0,83.0975,88.1075,6.029062246156629,14.305261501470373,-8.276199255313744
Mineral,mineral,2023Q4,842.0,83.0975,88.1075,6.029062246156629,14.305261501470373,-8.276199255313744
Rio Grande,rio grande,2023Q4,220.0,1019.9375,1057.8274999999999,3.7149335130828973,17.175009863967095,-13.460076350884197
San Luis Obispo,san luis obispo,2023Q4,276.0,27123.925,29122.09,7.36679886852659,20.651477451160655,-13.284678582634065
Contra Costa,contra costa,2023Q4,50.0,111769.7325,120018.31,7.379974269867738,19.056650418819792,-11.676676148952055
Kern,kern,2023Q4,181.0,88190.4675,94665.01,7.341544594941619,16.47478449818756,-9.13323990324594
Wahkiakum,wahkiakum,2023Q4,124.0,472.19250000000005,519.6,10.039867215171771,17.28647081427255,-7.24660359910078
Cowlitz,cowlitz,2023Q4,154.0,11331.885,12315.467499999999,8.679778342261669,19.621282730088588,-10.94150438782692
Cowlitz,cowlitz,2023Q4,73.0,11331.885,12315.467499999999,8.679778342261669,19.621282730088588,-10.94150438782692
Cowlitz,cowlitz,2023Q4,88.0,11331.885,12315.467499999999,8.679778342261669,19.621282730088588,-10.94150438782692
Mineral,mineral,2023Q4,842.0,83.0975,88.1075,6.029062246156629,14.305261501470373,-8.276199255313744
Yavapai,yavapai,2023Q4,55.0,17383.9425,19033.5425,9.489216844798,15.298804761540248,-5.809587916742249
Stevens,stevens,2023Q4,60.0,4869.495,5320.98,9.271700658897887,15.875865979860446,-6.60416532096256
Placer,placer,2023Q4,100.0,40148.595,43849.107500000006,9.217041094464212,18.86538968574214,-9.648348591277928
Pima,pima,2023Q4,372.0,74894.56000000001,81517.52500000001,8.843052152252442,18.352145250372814,-9.509093098120372
Stevens,stevens,2023Q4,161.0,4869.495,5320.98,9.271700658897887,15.875865979860446,-6.60416532096256
San Diego,san diego,2023Q4,50.0,315862.93250000005,339340.7625,7.432917124582181,18.701010562380876,-11.268093437798695
Clallam,clallam,2023Q4,100.0,7880.9725,8453.134999999998,7.260049441867721,19.41791706014192,-12.1578676182742
Clallam,clallam,2023Q4,100.0,7880.9725,8453.134999999998,7.260049441867721,19.41791706014192,-12.1578676182742
Pacific,pacific,2023Q4,80.0,2434.08,2633.0975,8.176292480115688,14.595233567218461,-6.418941087102773
Kittitas,kittitas,2023Q4,500.0,4751.09,5212.2675,9.70677255114089,19.41791706014192,-9.71114450900103
Clallam,clallam,2023Q4,54.0,7880.9725,8453.134999999998,7.260049441867721,19.41791706014192,-12.1578676182742
Wahkiakum,wahkiakum,2024Q1,124.0,482.475,524.5333333333333,8.717204691089336,15.684979418090762,-6.9677747270014265
Clark,clark,2024Q1,127.0,53166.15,57460.14000000001,8.076548706272705,17.431379338954457,-9.354830632681752
Skagit,skagit,2024Q1,82.0,13494.105,14489.903333333334,7.379506335050262,18.049158312695983,-10.66965197764572
Elko,elko,2024Q1,1230.0,4304.48,4579.123333333333,6.38040677000087,18.32244925612981,-11.94204248612894
El Dorado,el dorado,2024Q1,140.0,18878.6275,19988.906666666666,5.8811434605967365,18.180032976655507,-12.298889516058772
Snohomish,snohomish,2024Q1,56.0,86533.1475,93514.66666666667,8.068028690007681,16.84772850741689,-8.779699817409208
Jefferson,jefferson,2024Q1,225.0,856.2524999999999,914.3966666666666,6.79053978431207,19.676355325889848,-12.885815541577777
Sandoval,sandoval,2024Q1,120.0,10059.7575,10904.41,8.396350508449137,18.4150856067594,-10.018735098310264
San Bernardino,san bernardino,2024Q1,77.0,214710.41499999998,228616.24666666667,6.476551995238189,17.941788368803355,-11.465236373565165
Park,park,2024Q1,71.0,1633.9325,1725.3833333333332,5.59697743531837,14.453043990135459,-8.85606655481709
Valley,valley,2024Q1,50.0,771.2825,835.9933333333333,8.390030025747155,19.638348618766944,-11.248318593019789
Skagit,skagit,2024Q1,60.0,13494.105,14489.903333333334,7.379506335050262,18.049158312695983,-10.66965197764572
Cowlitz,cowlitz,2024Q1,73.0,11522.5275,12432.386666666665,7.896350576439633,21.771570367897045,-13.875219791457411
Cowlitz,cowlitz,2024Q1,154.0,11522.5275,12432.386666666665,7.896350576439633,21.771570367897045,-13.875219791457411
Gunnison,gunnison,2024Q1,70.0,1578.475,1650.0933333333332,4.537185152335852,16.61444444988366,-12.077259297547808
Clark,clark,2024Q1,100.0,185284.56,198231.12333333332,6.987394596362117,15.665227362143929,-8.677832765781812
Fremont,fremont,2024Q1,100.0,4519.452499999999,4793.536666666667,6.064543585017598,14.091113865517354,-8.026570280499755
Sandoval,sandoval,2024Q1,171.0,10059.7575,10904.41,8.396350508449137,18.4150856067594,-10.018735098310264
Butte,butte,2024Q1,176.0,20275.482500000002,21540.293333333335,6.238129392646182,17.50992093103053,-11.271791538384345
Lewis and Clark,lewis and clark,2024Q1,198.0,4904.46,5227.636666666667,6.589444437647921,19.999216784629557,-13.409772346981637
Clark,clark,2024Q1,125.0,185284.56,198231.12333333332,6.987394596362117,15.665227362143929,-8.677832765781812
Cowlitz,cowlitz,2024Q1,77.0,11522.5275,12432.386666666665,7.896350576439633,21.771570367897045,-13.875219791457411
Skagit,skagit,2024Q1,50.0,13494.105,14489.903333333334,7.379506335050262,18.049158312695983,-10.66965197764572
Cowlitz,cowlitz,2024Q1,68.0,11522.5275,12432.386666666665,7.896350576439633,21.771570367897045,-13.875219791457411
Clallam,clallam,2024Q1,50.0,7987.3025,8533.386666666667,6.836903531156702,19.370978114549576,-12.534074583392874
Sandoval,sandoval,2024Q1,92.0,10059.7575,10904.41,8.396350508449137,18.4150856067594,-10.018735098310264
Mono,mono,2024Q1,200.0,1278.2175,1372.2266666666667,7.354708151520904,15.536807575435324,-8.18209942391442
Navajo,navajo,2024Q1,292.0,7815.337500000001,8405.623333333331,7.552915447776,18.028263079749234,-10.475347631973234
Coconino,coconino,2024Q1,864.0,10370.445,11148.096666666666,7.498729964496863,21.51248336594519,-14.013753401448326
Coconino,coconino,2024Q1,951.0,10370.445,11148.096666666666,7.498729964496863,21.51248336594519,-14.013753401448326
Siskiyou,siskiyou,2024Q1,220.0,4278.594999999999,4458.72,4.209910028876323,16.09026684136266,-11.880356812486337
Siskiyou,siskiyou,2024Q1,70.0,4278.594999999999,4458.72,4.209910028876323,16.09026684136266,-11.880356812486337
Powell,powell,2024Q1,50.0,470.1,497.6333333333334,5.85690987733107,20.521598662207623,-14.664688784876553
Douglas,douglas,2024Q1,154.0,3957.265,4161.236666666667,5.154359555568475,14.971835338262405,-9.81747578269393
Graham,graham,2024Q1,58.0,2787.8225,3043.1066666666666,9.157116949399265,17.943930718826188,-8.786813769426923
Douglas,douglas,2024Q1,50.0,3957.265,4161.236666666667,5.154359555568475,14.971835338262405,-9.81747578269393
Siskiyou,siskiyou,2024Q1,100.0,4278.594999999999,4458.72,4.209910028876323,16.09026684136266,-11.880356812486337
Shasta,shasta,2024Q1,150.0,17692.2525,18767.34,6.07660047809063,18.90616023178288,-12.829559753692251
Ferry,ferry,2024Q1,108.0,764.5899999999999,821.7966666666667,7.482005606490645,15.761832929491813,-8.279827323001168
Mono,mono,2024Q1,64.0,1278.2175,1372.2266666666667,7.354708151520904,15.536807575435324,-8.18209942391442
Alpine,alpine,2024Q1,107.0,114.81,118.08333333333333,2.851087303661115,14.727792030210008,-11.876704726548892
Sierra,sierra,2024Q1,100.0,313.815,329.8233333333333,5.101200813642856,17.588592733361715,-12.48739191971886
Siskiyou,siskiyou,2024Q1,100.0,4278.594999999999,4458.72,4.209910028876323,16.09026684136266,-11.880356812486337
Summit,summit,2024Q1,100.0,3602.6975,3757.2766666666666,4.290650732310065,17.471702256771284,-13.181051524461218
Douglas,douglas,2024Q1,50.0,3957.265,4161.236666666667,5.154359555568475,14.971835338262405,-9.81747578269393
Lassen,lassen,2024Q1,50.0,2973.5874999999996,2996.9133333333334,0.7844340660341684,17.003241528807802,-16.218807462773633
Okanogan,okanogan,2024Q1,50.0,4448.0775,4839.1866666666665,8.792768711126687,19.435310424373984,-10.642541713247297
San Diego,san diego,2024Q1,54.0,321059.12,341334.3,6.315092373018401,19.201443287066603,-12.8863509140482
Jefferson,jefferson,2024Q1,67.0,52555.7525,54998.66333333333,4.648227296019266,16.631819137161134,-11.983591841141868
Jefferson,jefferson,2024Q1,98.0,856.2524999999999,914.3966666666666,6.79053978431207,19.676355325889848,-12.885815541577777
Fremont,fremont,2024Q1,100.0,4519.452499999999,4793.536666666667,6.064543585017598,14.091113865517354,-8.026570280499755
Calaveras,calaveras,2024Q1,108.75,4550.3125,4837.406666666667,6.3093285717556045,16.89144976370974,-10.582121191954137
San Diego,san diego,2024Q1,50.0,321059.12,341334.3,6.315092373018401,19.201443287066603,-12.8863509140482
Fergus,fergus,2024Q1,322.0,776.7024999999999,825.7000000000002,6.308399934337832,20.141398586575185,-13.832998652237354
Douglas,douglas,2024Q1,50.0,3957.265,4161.236666666667,5.154359555568475,14.971835338262405,-9.81747578269393
Tuolumne,tuolumne,2024Q1,59.7,5273.615,5623.28,6.630461268029615,19.435310424373984,-12.80484915634437
Las Animas,las animas,2024Q1,290.0,1304.3775,1370.3033333333333,5.054198905863772,14.825302044806833,-9.771103138943062
Jefferson,jefferson,2024Q1,150.0,856.2524999999999,914.3966666666666,6.79053978431207,19.676355325889848,-12.885815541577777
Pueblo,pueblo,2024Q1,100.0,15447.189999999999,16158.230000000001,4.603037834065631,23.01257602661886,-18.409538192553228
Mono,mono,2024Q1,50.0,1278.2175,1372.2266666666667,7.354708151520904,15.536807575435324,-8.18209942391442
Douglas,douglas,2024Q1,52.0,3957.265,4161.236666666667,5.154359555568475,14.971835338262405,-9.81747578269393
Contra Costa,contra costa,2024Q1,75.0,113443.97750000001,120723.38666666666,6.416743600749234,17.288581700712832,-10.871838099963599
Siskiyou,siskiyou,2024Q1,132.0,4278.594999999999,4458.72,4.209910028876323,16.09026684136266,-11.880356812486337
Orange,orange,2024Q1,115.0,308808.8675,327689.39666666667,6.113985430378444,20.47638464505854,-14.362399214680096
Nevada,nevada,2024Q1,53.0,10007.622500000001,10603.199999999999,5.951238668325044,16.016970289012217,-10.065731620687174
Riverside,riverside,2024Q1,285.0,242437.08250000002,260063.45333333334,7.27049288482232,17.941788368803355,-10.671295483981034
Siskiyou,siskiyou,2024Q1,2500.0,4278.594999999999,4458.72,4.209910028876323,16.09026684136266,-11.880356812486337
Tuolumne,tuolumne,2024Q1,83.0,5273.615,5623.28,6.630461268029615,19.435310424373984,-12.80484915634437
San Diego,san diego,2024Q1,70.0,321059.12,341334.3,6.315092373018401,19.201443287066603,-12.8863509140482
Cochise,cochise,2024Q1,60.0,9017.6175,9605.85,6.523147605229431,14.860853740695205,-8.337706135465774
Apache,apache,2024Q1,300.0,4704.150000000001,5009.0,6.480448114962307,19.390623007948737,-12.91017489298643
Alamosa,alamosa,2024Q1,158.0,1512.35,1586.61,4.910239031970113,15.717522016007871,-10.807282984037759
Douglas,douglas,2024Q1,153.0,34311.567500000005,36666.713333333326,6.8639995340735185,19.8138412582964,-12.949841724222882
Calaveras,calaveras,2024Q1,108.75,4550.3125,4837.406666666667,6.3093285717556045,16.89144976370974,-10.582121191954137
Tuolumne,tuolumne,2024Q1,154.0,5273.615,5623.28,6.630461268029615,19.435310424373984,-12.80484915634437
Laramie,laramie,2024Q1,4000.0,8899.2775,8942.093333333332,0.48111583590164697,16.092956077633488,-15.61184024173184
Rosebud,rosebud,2024Q1,613.7,540.61,567.5933333333334,4.991275287792188,18.426221789137067,-13.434946501344879
El Paso,el paso,2024Q1,168.0,67689.38500000001,71110.82333333335,5.054615776658834,17.563790617953682,-12.509174841294847
El Paso,el paso,2024Q1,700.0,67689.38500000001,71110.82333333335,5.054615776658834,17.563790617953682,-12.509174841294847
Crook,crook,2024Q1,214.0,654.405,671.9799999999999,2.685645739259317,20.36478437368493,-17.679138634425613
Crook,crook,2024Q1,1246.0,654.405,671.9799999999999,2.685645739259317,20.36478437368493,-17.679138634425613
Socorro,socorro,2024Q1,500.0,1057.7849999999999,1120.7300000000002,5.950642143724897,16.891829744320678,-10.94118760059578
El Paso,el paso,2024Q1,2700.0,67689.38500000001,71110.82333333335,5.054615776658834,17.563790617953682,-12.509174841294847
Powder River,powder river,2024Q1,134.0,114.8,120.94999999999999,5.35714285714285,17.528480185625682,-12.171337328482831
Socorro,socorro,2024Q1,150.0,1057.7849999999999,1120.7300000000002,5.950642143724897,16.891829744320678,-10.94118760059578
Roosevelt,roosevelt,2024Q1,210.0,1238.2875,1320.0766666666668,6.6050223931572365,15.89583921581081,-9.290816822653573
Hutchinson,hutchinson,2024Q1,1058482.0,1766.9524999999999,1817.22,2.8448699101985007,14.231593021766276,-11.386723111567775
Moore,moore,2024Q1,144045.0,1853.98,1945.6233333333332,4.943059436096031,15.605084008891646,-10.662024572795616
Gray,gray,2024Q1,34883.0,1838.1549999999997,1909.3400000000001,3.8726331566163035,13.971118666032577,-10.098485509416275
Hutchinson,hutchinson,2024Q1,2000.0,1766.9524999999999,1817.22,2.8448699101985007,14.231593021766276,-11.386723111567775
